CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,IsBalanceZero,Geography_France,Geography_Germany,Geography_Spain,Exited
-0.037465671100014995,0,0.7458121995935818,0.03478346734488051,-1.0223976130812507,0.7168853643458143,1,0,-0.8675756761975548,1,1.0,0.0,0.0,0
0.22496198029698244,0,1.5262274541340193,-1.3525912985477861,0.9701084130530497,0.7168853643458143,0,1,0.09556373206370507,0,0.0,1.0,0.0,0
-0.11094541349117427,1,1.1360198268638007,-1.6994349900209527,0.6548808496291616,0.7168853643458143,1,0,1.4240698708446031,0,1.0,0.0,0.0,1
1.9989729037406851,1,2.6968503359446756,0.7284708502912138,0.9710974234175775,-1.0457411022578735,0,1,-0.8077318209852369,0,1.0,0.0,0.0,0
-0.7302746707880883,0,1.0384679200462459,0.7284708502912138,1.4806358853755952,0.7168853643458143,1,0,-1.4990919459381833,0,0.0,1.0,0.0,1
0.4349041014145804,1,1.623779360951574,1.0753145417643806,1.4752417519737528,0.7168853643458143,1,1,0.7784845324877089,0,0.0,1.0,0.0,0
-0.15293383771469388,0,-0.22970686858196498,-1.0057476070746194,0.982941386300923,2.479511830949502,1,1,-0.7253726328217532,0,0.0,1.0,0.0,1
-0.3838701709440516,0,3.0870579632148942,-0.6589039156014528,0.3938884239541369,0.7168853643458143,1,0,-1.151371927500702,0,1.0,0.0,0.0,1
-1.475569200755561,1,-1.1076740299399572,1.422158233237547,-1.0223976130812507,-1.0457411022578735,1,0,0.7454571284634464,1,1.0,0.0,0.0,1
1.190695737437933,0,-0.5223625890346291,-0.31206022412828616,-1.0223976130812507,-1.0457411022578735,1,0,-1.27749804290178,1,1.0,0.0,0.0,1
0.19347066212934275,1,2.9895060563973397,-1.3525912985477861,-1.0223976130812507,0.7168853643458143,1,0,0.9955755424290277,1,1.0,0.0,0.0,0
0.23545908635286236,1,1.9164350814042381,1.422158233237547,0.7386150738810472,-1.0457411022578735,1,1,-1.6635492120660251,0,0.0,0.0,1.0,0
0.8023028133703768,1,0.9409160132286912,0.7284708502912138,0.36150042851173203,-1.0457411022578735,1,1,-1.31601465994274,0,0.0,1.0,0.0,0
1.0017478284320949,0,-0.3272587753995197,-1.0057476070746194,-1.0223976130812507,-1.0457411022578735,1,0,-0.9607826485472966,1,0.0,0.0,1.0,1
0.7498172830909774,1,0.6482602927760271,-0.6589039156014528,0.7321185321836301,0.7168853643458143,1,0,-0.26741171481836096,0,0.0,1.0,0.0,1
-0.37337306488817174,1,1.1360198268638007,-0.6589039156014528,1.6045329507172859,-1.0457411022578735,0,1,0.5436427133748802,0,0.0,0.0,1.0,0
1.5895857675613692,0,2.79440224276223,1.7690019247107138,0.9842488451167004,-1.0457411022578735,0,1,1.2176026628522856,0,0.0,0.0,1.0,0
0.15148223790582316,1,1.9164350814042381,-1.3525912985477861,1.856266531968299,-1.0457411022578735,1,1,-1.3523148764562403,0,0.0,0.0,1.0,0
1.7470423583995676,1,3.1846098700324488,0.03478346734488051,1.3793364182505155,-1.0457411022578735,0,1,1.0924894121306061,0,1.0,0.0,0.0,0
-0.2684020043293727,1,0.7458121995935818,1.422158233237547,1.5666934786010887,-1.0457411022578735,0,1,-0.10775072208242784,0,0.0,0.0,1.0,0
0.4768925256381,1,1.1360198268638007,-0.6589039156014528,-1.0223976130812507,0.7168853643458143,0,0,-0.08264909694630342,1,1.0,0.0,0.0,0
-1.5490489431467203,1,1.623779360951574,1.0753145417643806,1.1100619166939056,0.7168853643458143,1,1,1.225682505432665,0,1.0,0.0,0.0,0
-1.685511321873159,0,2.013986988221793,0.7284708502912138,0.45435432699952655,0.7168853643458143,1,0,1.1004375718929549,0,0.0,1.0,0.0,1
-0.5413267617822501,1,3.574817497302668,-1.0057476070746194,-0.034681821240541276,-1.0457411022578735,0,1,1.5083928505987185,0,0.0,1.0,0.0,0
-0.12144251954705418,0,1.623779360951574,-1.3525912985477861,1.130820503292957,-1.0457411022578735,0,1,-1.4333843016826482,0,0.0,0.0,1.0,0
0.371921465079301,1,2.9895060563973397,1.7690019247107138,1.4735478703787404,-1.0457411022578735,1,1,-0.5007788251653645,0,1.0,0.0,0.0,0
-0.21591647404997324,0,0.6482602927760271,0.7284708502912138,1.2304074039366586,-1.0457411022578735,1,1,0.15074872204205914,0,1.0,0.0,0.0,0
0.5503722680292593,0,0.6482602927760271,-0.6589039156014528,0.6547078533536724,-1.0457411022578735,0,1,1.2893880156696569,0,1.0,0.0,0.0,0
1.8940018431818861,1,1.0384679200462459,1.0753145417643806,0.6415619082591739,-1.0457411022578735,1,1,-0.8455986986934896,0,1.0,0.0,0.0,0
-0.27889911038525267,1,1.4286755473164647,0.03478346734488051,1.2013240561552727,-1.0457411022578735,0,1,0.24978721333731885,0,1.0,0.0,0.0,0
-0.29989332249701245,0,0.6482602927760271,1.0753145417643806,-1.0223976130812507,0.7168853643458143,1,0,1.6341412670605964,1,1.0,0.0,0.0,0
1.0122449344879747,1,5.233199913201098,-0.6589039156014528,0.9348975500799686,-1.0457411022578735,0,1,1.662957596830259,0,1.0,0.0,0.0,0
0.3824185711351809,1,0.6482602927760271,-1.0057476070746194,0.854895309726413,0.7168853643458143,0,0,-1.3285101275582967,0,0.0,1.0,0.0,1
-0.5308296557263702,1,0.6482602927760271,0.03478346734488051,0.005793508466068782,-1.0457411022578735,1,1,-0.10419788842283262,0,0.0,1.0,0.0,0
1.0017478284320949,0,0.6482602927760271,-0.6589039156014528,0.6757766734970367,0.7168853643458143,0,1,-0.17245695233839348,0,0.0,1.0,0.0,0
-0.9717081100733259,0,-0.5223625890346291,-1.0057476070746194,0.8422495074954096,-1.0457411022578735,0,1,0.2192388814959823,0,0.0,1.0,0.0,1
-0.05845988321177479,0,-0.42481068221707435,1.7690019247107138,1.3770391436871772,-1.0457411022578735,1,0,-0.5781583555645303,0,0.0,1.0,0.0,1
-0.19492226193821346,1,-1.1076740299399572,-0.31206022412828616,1.1536837168338525,-1.0457411022578735,1,1,1.5061132978370515,0,0.0,1.0,0.0,1
1.6840597220642883,1,1.9164350814042381,-0.6589039156014528,0.8191524107217301,0.7168853643458143,1,1,-0.9868837792363524,0,0.0,1.0,0.0,0
0.26695040452050206,0,1.1360198268638007,1.7690019247107138,1.0400113112493512,-1.0457411022578735,1,1,0.044181408759391985,0,0.0,0.0,1.0,0
0.4873896316939799,1,3.3797136836675583,0.03478346734488051,1.1966186863232542,-1.0457411022578735,1,1,1.0403437101710424,0,0.0,0.0,1.0,0
0.26695040452050206,0,-0.9125702163048478,0.38162715881804715,0.6046818084118905,-1.0457411022578735,0,0,-1.1645639781391748,0,0.0,1.0,0.0,1
-0.29989332249701245,0,1.2335717336813552,1.422158233237547,1.4888482150865225,0.7168853643458143,1,1,-0.49539405622831717,0,0.0,1.0,0.0,0
0.6973317528115779,1,-0.8150183094872931,-1.3525912985477861,-1.0223976130812507,2.479511830949502,1,0,1.126575310058433,1,0.0,0.0,1.0,1
-1.4230836704761616,0,1.0384679200462459,-0.31206022412828616,0.313575788979662,0.7168853643458143,0,0,-0.6471473135715998,0,0.0,0.0,1.0,1
-2.304840579170073,1,1.0384679200462459,1.422158233237547,0.7757696482659783,0.7168853643458143,0,1,1.157676050453933,0,1.0,0.0,0.0,0
1.2326841616614526,1,3.6723694041202224,-0.31206022412828616,0.7898896236005909,-1.0457411022578735,1,1,0.7533084779326971,0,1.0,0.0,0.0,0
-0.25790489827349283,1,1.1360198268638007,-1.0057476070746194,-1.0223976130812507,0.7168853643458143,0,0,-0.7247019005760265,1,1.0,0.0,0.0,0
0.4663954195822201,1,1.2335717336813552,1.422158233237547,-1.0223976130812507,0.7168853643458143,0,0,-0.6549795785744696,1,1.0,0.0,0.0,0
0.6868346467556979,1,0.7458121995935818,0.03478346734488051,-1.0223976130812507,0.7168853643458143,1,0,1.3913460833309517,1,1.0,0.0,0.0,0
1.6840597220642883,1,2.013986988221793,-1.3525912985477861,0.8938112568045223,-1.0457411022578735,1,1,0.36617834243731506,0,1.0,0.0,0.0,0
-1.7589910642643183,0,0.8433641064111366,1.0753145417643806,0.6510978044465389,0.7168853643458143,1,1,0.13726676100974042,0,1.0,0.0,0.0,0
-0.06895698926765469,0,-1.0101221231224025,0.03478346734488051,0.9432910909733214,2.479511830949502,0,1,0.814556602880378,0,0.0,1.0,0.0,1
0.29844172268814173,1,1.9164350814042381,-1.3525912985477861,0.6656294915876224,-1.0457411022578735,1,1,0.9449899088485578,0,1.0,0.0,0.0,0
1.8625105250142464,0,2.891954149579785,1.422158233237547,1.0743248164470605,0.7168853643458143,0,1,-0.11453125949254131,0,0.0,1.0,0.0,0
-0.17392804982645366,1,-0.5223625890346291,0.7284708502912138,1.4674562752703173,-1.0457411022578735,1,0,-1.283713680107008,0,1.0,0.0,0.0,1
-1.4335807765320414,0,-0.7174664026697384,-0.6589039156014528,0.7319548783513238,-1.0457411022578735,1,1,1.45490915405068,0,0.0,1.0,0.0,1
-0.3943672769999315,0,0.6482602927760271,-1.6994349900209527,-1.0223976130812507,0.7168853643458143,0,0,0.2417097996890242,1,0.0,0.0,1.0,0
0.41390988930282063,0,1.2335717336813552,0.03478346734488051,-1.0223976130812507,0.7168853643458143,1,0,-0.7753702913425315,1,0.0,0.0,1.0,0
0.06750538945878398,1,-0.6199144958521837,1.0753145417643806,1.081708407017027,-1.0457411022578735,1,0,-0.9117579508216648,0,0.0,1.0,0.0,1
0.5188809498616196,1,1.5262274541340193,1.422158233237547,0.8693587003862981,-1.0457411022578735,1,1,1.5011709415297516,0,1.0,0.0,0.0,0
1.49511181305845,0,1.33112364049891,-0.31206022412828616,1.574312885323119,-1.0457411022578735,1,1,-0.18446351062429187,0,1.0,0.0,0.0,0
0.09899670762642368,1,0.7458121995935818,0.03478346734488051,0.9729096963184416,-1.0457411022578735,1,1,1.3555254074090681,0,1.0,0.0,0.0,0
0.7393201770350974,0,-0.7174664026697384,-1.6994349900209527,-1.0223976130812507,-1.0457411022578735,1,0,0.3823387215786695,1,0.0,0.0,1.0,1
-0.5833151860057697,0,1.5262274541340193,-1.3525912985477861,1.0883497565837783,0.7168853643458143,1,1,1.7340474075956078,0,0.0,1.0,0.0,0
-0.5413267617822501,0,2.501746522309566,-1.0057476070746194,1.0644416390958646,-1.0457411022578735,1,1,-1.4939983018610243,0,1.0,0.0,0.0,0
-0.5203325496704903,1,0.6482602927760271,0.7284708502912138,0.9726907932100713,-1.0457411022578735,0,1,0.23140713726067477,0,1.0,0.0,0.0,0
-1.0241936403527254,0,3.0870579632148942,1.422158233237547,-1.0223976130812507,-1.0457411022578735,1,1,0.4039513592700016,1,1.0,0.0,0.0,0
0.3194359347999015,0,2.4041946154920115,-1.3525912985477861,1.1958795057755642,-1.0457411022578735,1,1,-1.0717640254088008,0,0.0,0.0,1.0,0
-0.06895698926765469,1,2.209090801856902,-1.3525912985477861,1.441570781359774,-1.0457411022578735,0,1,-0.2904815382654767,0,0.0,0.0,1.0,0
-1.5595460492026,1,1.0384679200462459,0.7284708502912138,0.9500089519282081,0.7168853643458143,1,1,-0.41474900013616844,0,1.0,0.0,0.0,0
0.26695040452050206,1,0.9409160132286912,-1.3525912985477861,1.212993734150276,-1.0457411022578735,0,1,1.1993133247385273,0,1.0,0.0,0.0,0
0.3929156771910608,1,1.8188831745866834,1.0753145417643806,0.8513432483976558,-1.0457411022578735,1,1,0.3121358180146028,0,0.0,0.0,1.0,0
-0.656794928396929,1,2.209090801856902,-0.6589039156014528,-0.017421013153822728,-1.0457411022578735,1,1,1.6086556971599104,0,1.0,0.0,0.0,0
1.6735626160084083,1,2.79440224276223,0.38162715881804715,1.4236953049422674,-1.0457411022578735,1,1,-0.4666898043248571,0,0.0,0.0,1.0,0
0.5818635861968989,1,0.8433641064111366,-1.3525912985477861,1.2308548747497952,-1.0457411022578735,1,1,-0.06929187892605838,0,0.0,0.0,1.0,0
0.5293780559174995,0,-0.3272587753995197,-0.6589039156014528,-0.10950432115563968,-1.0457411022578735,1,0,-1.4179100958552746,0,0.0,0.0,1.0,1
-0.05845988321177479,1,0.16050075868825375,-1.3525912985477861,1.1482741200777764,0.7168853643458143,0,0,1.296363561627157,0,0.0,1.0,0.0,1
0.06750538945878398,0,-0.22970686858196498,0.38162715881804715,0.2219755497210403,-1.0457411022578735,0,0,-1.1085583561064265,0,0.0,1.0,0.0,1
0.3824185711351809,0,-0.3272587753995197,0.03478346734488051,0.9773860152158734,-1.0457411022578735,1,0,-0.19099161259272585,0,1.0,0.0,0.0,1
0.7183259649233377,1,0.7458121995935818,0.38162715881804715,-1.0223976130812507,0.7168853643458143,1,0,1.0766028083342485,1,1.0,0.0,0.0,0
-1.6750142158172792,1,0.8433641064111366,0.38162715881804715,-1.0223976130812507,-1.0457411022578735,1,1,-0.16757080845934366,1,1.0,0.0,0.0,0
0.8127999194262567,1,1.2335717336813552,-1.3525912985477861,0.8869637291813223,-1.0457411022578735,1,1,0.298391532317116,0,1.0,0.0,0.0,0
-0.656794928396929,0,1.0384679200462459,-1.0057476070746194,1.0170889825938334,0.7168853643458143,0,1,0.4077332065261721,0,0.0,0.0,1.0,0
1.4636204948908105,0,0.6482602927760271,-1.0057476070746194,0.7450995348329694,-1.0457411022578735,1,1,0.41932250897891654,0,1.0,0.0,0.0,0
0.7183259649233377,0,-0.22970686858196498,-0.31206022412828616,0.8866865163413625,-1.0457411022578735,0,0,0.5458207714744289,0,0.0,0.0,1.0,1
0.13048802579406338,1,-1.3027778435750665,-1.3525912985477861,1.5201729438487563,-1.0457411022578735,0,0,-1.0786137873833335,0,1.0,0.0,0.0,1
0.4244069953587005,0,3.477265590485113,-0.6589039156014528,0.7183791808704149,0.7168853643458143,1,1,-1.444656281508017,0,0.0,1.0,0.0,0
-1.8324708066554776,1,1.623779360951574,0.03478346734488051,0.545171733950069,-1.0457411022578735,0,1,-0.3695007713170907,0,1.0,0.0,0.0,0
-1.4440778825879212,0,1.8188831745866834,-1.0057476070746194,0.8949834112707553,0.7168853643458143,1,1,-1.2117216945672722,0,0.0,0.0,1.0,0
-0.3313846406646521,0,2.9895060563973397,-1.3525912985477861,0.7103027998154586,-1.0457411022578735,1,1,1.433466194614992,0,0.0,0.0,1.0,0
0.004522753123504598,1,1.1360198268638007,1.422158233237547,-1.0223976130812507,0.7168853643458143,0,0,-1.0850759611951775,1,1.0,0.0,0.0,0
-0.08995120137941448,0,1.1360198268638007,1.422158233237547,0.6292105540650367,-1.0457411022578735,1,1,1.5584996375681681,0,1.0,0.0,0.0,0
-0.23691068616173305,1,0.6482602927760271,1.422158233237547,-1.0223976130812507,0.7168853643458143,0,0,-1.4242353819946203,1,1.0,0.0,0.0,0
-0.4783441254469707,1,0.7458121995935818,0.38162715881804715,-1.0223976130812507,0.7168853643458143,1,0,-0.9338771943478449,1,0.0,0.0,1.0,0
-1.0136965342968456,0,2.6968503359446756,1.422158233237547,-1.0223976130812507,-1.0457411022578735,1,1,-1.4536311855616777,1,1.0,0.0,0.0,0
1.1382102071585336,1,1.2335717336813552,-0.6589039156014528,0.9648415301704218,-1.0457411022578735,1,1,0.2726599462952611,0,1.0,0.0,0.0,0
1.0752275708232542,0,3.477265590485113,0.38162715881804715,1.0541672066672356,-1.0457411022578735,1,1,-0.8929616598827602,0,0.0,0.0,1.0,0
-0.17392804982645366,0,3.574817497302668,-1.3525912985477861,0.6899741266794243,0.7168853643458143,0,1,0.23795137427795826,0,0.0,1.0,0.0,0
-1.4125865644202815,1,-0.42481068221707435,1.422158233237547,1.0141952413562527,-1.0457411022578735,1,0,1.2931445326340847,0,0.0,0.0,1.0,1
2.030464221908325,1,1.7213312677691288,0.7284708502912138,1.0928197934935528,-1.0457411022578735,1,1,0.3376534845178389,0,1.0,0.0,0.0,0
-1.8009794884878378,1,-0.9125702163048478,0.7284708502912138,1.9111905943635932,-1.0457411022578735,1,0,0.2969352140370768,0,1.0,0.0,0.0,1
0.5293780559174995,1,0.8433641064111366,-0.6589039156014528,-1.0223976130812507,0.7168853643458143,1,0,1.294094765564723,1,1.0,0.0,0.0,0
0.015019859179384495,0,-0.7174664026697384,-1.0057476070746194,-0.43338943003109937,-1.0457411022578735,1,0,0.06820736397220893,0,0.0,0.0,1.0,1
-0.8352457313468872,0,0.7458121995935818,-1.3525912985477861,-1.0223976130812507,-1.0457411022578735,1,1,1.024261924332149,1,1.0,0.0,0.0,0
-1.8639621248231173,1,-0.3272587753995197,-0.31206022412828616,1.2120396774093807,-1.0457411022578735,1,1,-0.910187125743338,0,0.0,1.0,0.0,1
1.2641754798290923,0,1.4286755473164647,1.7690019247107138,-1.0223976130812507,0.7168853643458143,1,0,1.566303102376317,1,1.0,0.0,0.0,0
1.9359902674054057,1,3.477265590485113,1.422158233237547,0.7193483788123309,-1.0457411022578735,0,1,-0.6746051763252146,0,1.0,0.0,0.0,0
-1.2866212917497228,1,2.306642708674457,-1.0057476070746194,-1.0223976130812507,0.7168853643458143,0,0,-0.9880633727538632,1,1.0,0.0,0.0,1
-0.14243673165881396,0,0.7458121995935818,0.38162715881804715,-1.0223976130812507,0.7168853643458143,0,0,0.1226260258777809,1,1.0,0.0,0.0,0
0.6343491164762984,0,3.6723694041202224,1.422158233237547,1.2083468351264541,-1.0457411022578735,1,1,-0.5432735124759243,0,1.0,0.0,0.0,0
-1.3181126099173626,0,0.6482602927760271,-1.3525912985477861,1.0151501034801815,0.7168853643458143,1,1,1.12820234756501,0,0.0,0.0,1.0,0
0.6343491164762984,1,-0.3272587753995197,-1.3525912985477861,-1.0223976130812507,2.479511830949502,0,0,1.3021943865920795,1,0.0,0.0,1.0,1
0.9282680860409356,1,0.7458121995935818,-1.0057476070746194,0.9462837332473549,-1.0457411022578735,1,1,0.3176781205468703,0,1.0,0.0,0.0,0
-0.4678470193910908,0,-0.5223625890346291,1.422158233237547,-1.0223976130812507,-1.0457411022578735,0,0,0.7474845927737318,1,1.0,0.0,0.0,1
1.3271581161643717,0,2.013986988221793,1.422158233237547,1.010789759739502,-1.0457411022578735,1,1,-1.6532349254626977,0,0.0,0.0,1.0,0
0.4873896316939799,1,-0.1321549617644103,-1.3525912985477861,1.3899191513041778,-1.0457411022578735,1,0,-1.3720726775104626,0,1.0,0.0,0.0,1
-1.7065055339849187,1,2.9895060563973397,1.422158233237547,0.4807821658444943,-1.0457411022578735,1,1,-1.3051028560465303,0,1.0,0.0,0.0,0
0.8127999194262567,1,-1.5954335640277306,0.03478346734488051,1.0725040064860467,-1.0457411022578735,0,0,0.38482438657725443,0,1.0,0.0,0.0,1
-1.664517109761399,1,3.3797136836675583,-1.0057476070746194,1.7197979207112477,0.7168853643458143,1,1,1.1397651052599695,0,1.0,0.0,0.0,0
0.6343491164762984,1,-0.22970686858196498,-1.0057476070746194,1.3625330677265433,-1.0457411022578735,1,0,1.3778131147248502,0,1.0,0.0,0.0,1
-0.3313846406646521,1,-0.22970686858196498,1.422158233237547,0.7260270981518135,2.479511830949502,1,0,0.5915171382631685,0,1.0,0.0,0.0,1
0.015019859179384495,0,-0.3272587753995197,0.03478346734488051,1.0135730024249545,-1.0457411022578735,0,0,0.9828148007307714,0,1.0,0.0,0.0,1
2.030464221908325,0,-0.3272587753995197,-1.3525912985477861,2.388791108918048,-1.0457411022578735,1,0,1.5416867431717232,0,1.0,0.0,0.0,1
-0.7617659889557279,0,0.7458121995935818,0.38162715881804715,0.38478405199585525,0.7168853643458143,1,0,0.35849753869945283,0,0.0,1.0,0.0,1
-0.21591647404997324,1,1.0384679200462459,0.38162715881804715,0.8074284499103023,0.7168853643458143,1,0,1.026631174085808,0,0.0,1.0,0.0,1
0.4978867377498598,1,0.9409160132286912,1.0753145417643806,1.6836507194239971,-1.0457411022578735,1,1,1.2801311819990007,0,0.0,0.0,1.0,0
0.4349041014145804,1,1.7213312677691288,-1.3525912985477861,0.7883419995643719,0.7168853643458143,0,0,-0.09944030444913297,0,0.0,1.0,0.0,1
-1.5070605189232007,1,-0.3272587753995197,1.0753145417643806,-1.0223976130812507,-1.0457411022578735,1,0,-0.40031090733814856,1,1.0,0.0,0.0,1
-2.3363318973377125,0,1.9164350814042381,1.422158233237547,1.0039626888453401,0.7168853643458143,1,0,-0.6735395691205444,0,0.0,1.0,0.0,1
1.4426262827790506,1,0.6482602927760271,1.0753145417643806,0.4056491102318696,0.7168853643458143,1,0,0.29205653044943064,0,0.0,0.0,1.0,0
0.7393201770350974,0,1.8188831745866834,-1.3525912985477861,0.7442860979696362,-1.0457411022578735,0,1,-1.7169121559904157,0,0.0,0.0,1.0,0
0.5083838438057396,1,0.7458121995935818,0.7284708502912138,-1.0223976130812507,0.7168853643458143,1,0,0.3046529722416592,1,0.0,0.0,1.0,0
-0.5308296557263702,1,-0.3272587753995197,0.7284708502912138,-1.0223976130812507,-1.0457411022578735,1,0,0.12358840346884328,1,0.0,0.0,1.0,1
0.6763375406998181,1,2.9895060563973397,-1.0057476070746194,0.7240624467811054,-1.0457411022578735,1,1,1.3654890603164271,0,1.0,0.0,0.0,0
0.5818635861968989,1,-0.22970686858196498,-1.0057476070746194,0.6004411445899153,2.479511830949502,0,0,-0.5023593659720309,0,1.0,0.0,0.0,1
-1.8639621248231173,1,0.9409160132286912,0.03478346734488051,0.380100105352515,-1.0457411022578735,0,1,-0.24405909427850442,0,0.0,0.0,1.0,0
0.781308601258617,0,-1.6929854708452852,1.0753145417643806,1.1088401506328396,-1.0457411022578735,1,0,0.1205765276835825,0,0.0,1.0,0.0,1
-1.1186675948556444,1,1.8188831745866834,0.03478346734488051,-1.0223976130812507,-1.0457411022578735,1,1,0.5862111361237312,1,1.0,0.0,0.0,0
-1.790482382431958,1,2.4041946154920115,1.422158233237547,0.540192856040043,-1.0457411022578735,1,1,-0.2535216931957808,0,1.0,0.0,0.0,0
0.371921465079301,1,-0.9125702163048478,-0.31206022412828616,-1.0223976130812507,-1.0457411022578735,1,0,-0.3983035684651375,1,1.0,0.0,0.0,1
1.1172159950467737,1,2.79440224276223,1.422158233237547,1.3706315162766036,-1.0457411022578735,0,1,-0.21647353909528438,0,0.0,0.0,1.0,0
-3.0816264273051854,0,-1.0101221231224025,0.38162715881804715,1.3309063203269327,2.479511830949502,1,0,0.01564110977166185,0,0.0,0.0,1.0,1
0.5818635861968989,0,0.16050075868825375,-0.6589039156014528,0.7383112834009984,0.7168853643458143,1,0,0.3547127420257509,0,0.0,1.0,0.0,1
-2.0634071398848355,0,0.16050075868825375,0.38162715881804715,0.9025899318642575,0.7168853643458143,1,0,-0.1414502463136086,0,0.0,1.0,0.0,1
0.26695040452050206,1,0.7458121995935818,0.7284708502912138,1.0398616710818194,-1.0457411022578735,1,1,-0.6436368127283412,0,0.0,0.0,1.0,0
-0.3313846406646521,1,1.33112364049891,0.03478346734488051,1.635012188371473,-1.0457411022578735,1,1,-0.5538853432596502,0,1.0,0.0,0.0,0
-0.17392804982645366,0,0.7458121995935818,1.0753145417643806,-1.0223976130812507,0.7168853643458143,1,0,-0.18512660908346626,1,0.0,0.0,1.0,0
1.295666797996732,1,3.6723694041202224,1.7690019247107138,0.931685199314532,-1.0457411022578735,0,1,-0.6044793046072685,0,1.0,0.0,0.0,0
0.4244069953587005,0,0.8433641064111366,0.38162715881804715,1.0434527129493743,-1.0457411022578735,1,1,1.1856622059360105,0,1.0,0.0,0.0,0
-0.4573499133352109,0,0.7458121995935818,1.0753145417643806,1.680396971970664,-1.0457411022578735,0,1,-0.9598312011506163,0,1.0,0.0,0.0,0
-0.8142515192351274,1,-0.5223625890346291,0.38162715881804715,-1.0223976130812507,-1.0457411022578735,1,0,-0.08189959790296664,1,0.0,0.0,1.0,1
1.3901407524996512,1,-0.1321549617644103,-0.6589039156014528,-1.0223976130812507,-1.0457411022578735,1,0,0.3846432576417813,1,1.0,0.0,0.0,1
